CONCATENADO,TEXTO,CE_GESTOR,TIPO_PROYECTOS,NOMBRE PROYECTO,CLASIF_RED_1,CLASIF_RED_2,RESPONSABLE EA
450062651960,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450062651950,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450062651940,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450062651930,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450062651920,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450062651910,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040620,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040580,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040560,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040550,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040520,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040430,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040410,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040400,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040390,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040380,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040370,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040360,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040350,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040340,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040330,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040320,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040310,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040300,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040290,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040280,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040260,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040250,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040240,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040230,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040220,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040210,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040200,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040190,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040180,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040170,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040160,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040150,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040140,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040120,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500629040100,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450062904080,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450062904060,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450062904040,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450062904020,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063199020,IMPLEMENTACION PLANTA EXTERNA FO        ,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
450063216030,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450063216020,IMPLEMENTACIÓN NAT OUTDOOR              ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450063216010,IMPLEMENTACIÓN NAT OUTDOOR              ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450063232130,INSTALACION GABINETE ENERGIA            ,RED_IMP,INFRA DATACENTERS - EXPANSIONES Y ADECUA,Telco Cloud,Telco Cloud,Telco Cloud,JORGE
450063232120,INSTALACION AIRE ACONDICIONADO          ,RED_IMP,INFRA DATACENTERS - EXPANSIONES Y ADECUA,Telco Cloud,Telco Cloud,Telco Cloud,JORGE
450062875640,IMPLEMENTACION LINEA ELECTRICA BT       ,RED_IMP,PLANTA INTERNA GPON,Construccion de sistema de energìa,Red Fija,Construccion de sistema de energìa,JORGE
450062875630,INSTALACION GABINETE ENERGIA            ,RED_IMP,PLANTA INTERNA GPON,Construccion de sistema de energìa,Red Fija,Construccion de sistema de energìa,JORGE
450062875620,INSTALACION GABINETE ENERGIA            ,RED_IMP,PLANTA INTERNA GPON,Construccion de sistema de energìa,Red Fija,Construccion de sistema de energìa,JORGE
450062875610,INSTALACION GABINETE ENERGIA            ,RED_IMP,PLANTA INTERNA GPON,Construccion de sistema de energìa,Red Fija,Construccion de sistema de energìa,JORGE
450062810430,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Street Cell,RF,Street Cell,DEMETRIO
450062810420,IMPLEMENTACIÓN NAT OUTDOOR              ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450062810410,IMPLEMENTACIÓN NAT OUTDOOR              ,RED_CONS,SOLUCIONES STREET CELLS,Street Cell,RF,Street Cell,DEMETRIO
450062810510,IMPLEMENTACIÓN ENLACE MICROONDAS        ,RED_CONS,MW ACCESO,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JENNY
450062838780,IMPLEMENTACION CELL SITE ROUTER         ,RED_CONS,IP ACCESO,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450062838770,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,DEMETRIO
450062838760,INSTALACION GABINETE TX                 ,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450062838750,IMPLEMENTACIÓN TI SINGLE RAN 2G/3G/4G   ,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450062838740,IMPLEMENTACION CELL SITE ROUTER         ,RED_CONS,IP ACCESO,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450062838730,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,DEMETRIO
450062838720,INSTALACION GABINETE TX                 ,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450062838710,IMPLEMENTACIÓN TI SINGLE RAN 2G/3G/4G   ,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450062863820,AUMENTO DE CARGA ELECTRICA              ,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450062863810,AUMENTO DE CARGA ELECTRICA              ,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450063098220,INSTAL DE GRUPO ELECTROGENO             ,RED_IMP,PLANTA INTERNA GPON,Construccion de sistema de energìa,Red Fija,Construccion de sistema de energìa,JORGE
450063098210,IMPLEMENTACION LINEA ELECTRICA BT       ,RED_IMP,PLANTA INTERNA GPON,Construccion de sistema de energìa,Red Fija,Construccion de sistema de energìa,JORGE
450063117410,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
450063127640,AUMENTO DE CARGA ELECTRICA              ,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450063127630,AUMENTO DE CARGA ELECTRICA              ,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450063127620,AUMENTO DE CARGA ELECTRICA              ,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450063127610,AUMENTO DE CARGA ELECTRICA              ,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450062994810,IMPLEMENTACIÓN TI SINGLE RAN 2G/3G/4G   ,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450062994840,IMPLEMENTACION CELL SITE ROUTER         ,RED_CONS,IP ACCESO,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450062994830,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,DEMETRIO
450062994820,INSTALACION GABINETE TX                 ,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450062868340,IMPLEMENTACION CELL SITE ROUTER         ,RED_CONS,IP ACCESO,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450062868330,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_CONS,FO ACCESOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,DEMETRIO
450062868320,INSTALACION GABINETE TX                 ,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450062868310,IMPLEMENTACIÓN TI SINGLE RAN 2G/3G/4G   ,RED_CONS,SITIOS NUEVOS,Sitios Nuevos Macro y Regulatorios,RF,Sitios Nuevos Macro y Regulatorios,JHORDAN
450063391120,AUMENTO DE CARGA ELECTRICA              ,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450063391110,AUMENTO DE CARGA ELECTRICA              ,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450063391320,AUMENTO DE CARGA ELECTRICA              ,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450063391310,AUMENTO DE CARGA ELECTRICA              ,RED_IMP,OTROS,Adecuaciones energía en sitios,RF,Adecuaciones energía en sitios,JORGE
450063398320,IMPLEMENTACION PLANTA EXTERNA FO        ,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
450063398310,IMPLEMENTACION PLANTA EXTERNA FO        ,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
450063425230,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
450063425220,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
450063425210,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
450063425880,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
450063425870,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
450063425860,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
450063425850,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
450063425840,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
450063425830,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
450063425820,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
450063425810,IMPLEMENTACIÓN PLANTA EXTERNA FO NODO B ,RED_IPEXT,FO RED NACIONAL,Red de Fibra Optica Nacional,Transmision,Red de Fibra Optica Nacional,DANNER
4500634292270,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634292260,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634292250,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634292240,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634292230,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634292220,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634292210,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634292200,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634292190,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634292180,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634292170,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634292160,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634292150,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634292140,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634292130,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634292120,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634292110,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634292100,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063429290,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063429280,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063429270,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063429260,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063429250,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063429240,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063429230,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063429220,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
450063429210,IMPLEMENTACIÓN TI SINGLE RAN 3G/4G      ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293970,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293960,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293940,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293930,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293910,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293890,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293870,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293860,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293850,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293840,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293830,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293800,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293780,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293770,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293760,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293750,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293740,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293730,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293720,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293710,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293700,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293690,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293680,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293670,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293660,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293630,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293620,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293600,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293580,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293570,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293560,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293550,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
4500634293540,IMPLEMENTACIÓN DE ENODO B LTE           ,RED_IMP,BASEBANDS,Ampliacion de Capacidad,RF,Ampliacion de Capacidad,ANGGIE
